threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,stage2_score
0.48,0,0.6882962056850033,0.5431818169881476,1.0,0.1016949152542373,59,6,553.0,9.372881355932204,0.0,10.199999999999761,8.830508474576272,0.0,10.199999999999761,295.0,0.6849063751765287
0.48,8,0.6883530297919831,0.543247844867454,1.0,0.05084745762711865,59,3,540.0,9.152542372881356,0.0,4.799999999999727,8.610169491525424,0.0,4.799999999999727,295.0,0.6883530297919831
0.48,16,0.6884924626547136,0.5434049816571771,1.0,0.05084745762711865,59,3,540.0,9.152542372881356,0.0,4.799999999999727,8.610169491525424,0.0,4.799999999999727,295.0,0.6884924626547136
0.48,24,0.6885267882549091,0.543458937840086,1.0,0.05084745762711865,59,3,540.0,9.152542372881356,0.0,4.799999999999727,8.610169491525424,0.0,4.799999999999727,295.0,0.6885267882549091
0.48,32,0.6887372645645838,0.543674761139588,1.0,0.05084745762711865,59,3,540.0,9.152542372881356,0.0,4.799999999999727,8.610169491525424,0.0,4.799999999999727,295.0,0.6887372645645838
0.48,48,0.6897979019342534,0.5448300383057618,1.0,0.05084745762711865,59,3,508.0,8.610169491525424,0.0,4.799999999999727,8.610169491525424,0.0,4.799999999999727,295.0,0.6897979019342534
0.5,0,0.695317426790025,0.5511769574761576,1.0,0.05084745762711865,59,3,455.0,7.711864406779661,0.0,3.099999999999824,7.3559322033898304,0.0,3.099999999999824,268.0,0.695317426790025
0.5,8,0.6953606422881924,0.5512303305736871,1.0,0.05084745762711865,59,3,455.0,7.711864406779661,0.0,3.099999999999824,7.3559322033898304,0.0,3.099999999999824,268.0,0.6953606422881924
0.5,16,0.6954397028374459,0.5513241513411395,1.0,0.05084745762711865,59,3,455.0,7.711864406779661,0.0,3.099999999999824,7.3559322033898304,0.0,3.099999999999824,268.0,0.6954397028374459
0.5,24,0.6955924450953405,0.5514746381962455,1.0,0.05084745762711865,59,3,434.0,7.3559322033898304,0.0,3.099999999999824,7.3559322033898304,0.0,3.099999999999824,268.0,0.6955924450953405
0.5,32,0.6963177202308807,0.5522692690064137,1.0,0.03389830508474576,59,2,403.0,6.830508474576271,0.0,0.0,6.830508474576271,0.0,0.0,268.0,0.6963177202308807
0.5,48,0.69684793104535,0.5528325321965084,1.0,0.03389830508474576,59,2,403.0,6.830508474576271,0.0,0.0,6.830508474576271,0.0,0.0,268.0,0.69684793104535
0.52,0,0.7026075046039629,0.5596631200384207,1.0,0.05084745762711865,59,3,369.0,6.254237288135593,0.0,1.4999999999999147,6.101694915254237,0.0,1.4999999999999147,235.0,0.7026075046039629
0.52,8,0.7026514347439649,0.5597094519729353,1.0,0.05084745762711865,59,3,369.0,6.254237288135593,0.0,1.4999999999999147,6.101694915254237,0.0,1.4999999999999147,235.0,0.7026514347439649
