threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,stage2_score
0.12,32,0.018964849869645445,0.009792342146452948,1.0,1.0,59,59,24166376.0,409599.593220339,409600.0,409600.0,409599.593220339,409600.0,409600.0,409600.0,-1.7810351501303545
0.12,48,0.018970306245850433,0.00979552194130035,1.0,1.0,59,59,24166376.0,409599.593220339,409600.0,409600.0,409599.593220339,409600.0,409600.0,409600.0,-1.7810296937541497
0.14,0,0.02925223987737028,0.016547812788656184,1.0,1.0,59,59,24151134.0,409341.25423728814,409600.0,409600.0,409340.8474576271,409600.0,409600.0,409600.0,-1.7707477601226298
0.14,8,0.029263710003641582,0.016556393291221307,1.0,1.0,59,59,24151127.0,409341.13559322036,409600.0,409600.0,409340.8474576271,409600.0,409600.0,409600.0,-1.7707362899963586
0.14,16,0.029276285715333934,0.01656600174372359,1.0,1.0,59,59,24151127.0,409341.13559322036,409600.0,409600.0,409340.8474576271,409600.0,409600.0,409600.0,-1.7707237142846661
0.14,24,0.029287961522507445,0.016573945513222502,1.0,1.0,59,59,24151110.0,409340.8474576271,409600.0,409600.0,409340.8474576271,409600.0,409600.0,409600.0,-1.7707120384774926
0.14,32,0.029298337846614394,0.016581463520565876,1.0,1.0,59,59,24151110.0,409340.8474576271,409600.0,409600.0,409340.8474576271,409600.0,409600.0,409600.0,-1.7707016621533858
0.14,48,0.029313288519797545,0.016592420257547823,1.0,1.0,59,59,24151110.0,409340.8474576271,409600.0,409600.0,409340.8474576271,409600.0,409600.0,409600.0,-1.7706867114802025
0.16,0,0.04441217283247897,0.028146003580498867,1.0,1.0,59,59,24091051.0,408322.89830508473,409600.0,409600.0,408319.4406779661,409600.0,409600.0,409600.0,-1.7555878271675212
0.16,8,0.044428806228181204,0.028160272577796384,1.0,1.0,59,59,24091025.0,408322.4576271186,409600.0,409600.0,408319.4406779661,409600.0,409600.0,409600.0,-1.7555711937718188
0.16,16,0.044446969493399976,0.028176036979256962,1.0,1.0,59,59,24091017.0,408322.3220338983,409600.0,409600.0,408319.4406779661,409600.0,409600.0,409600.0,-1.7555530305066
0.16,24,0.04445885028034451,0.028185719406561165,1.0,1.0,59,59,24090958.0,408321.3220338983,409600.0,409600.0,408319.4406779661,409600.0,409600.0,409600.0,-1.7555411497196556
0.16,32,0.04448636600698772,0.028211653909037206,1.0,1.0,59,59,24090934.0,408320.9152542373,409600.0,409600.0,408319.4406779661,409600.0,409600.0,409600.0,-1.7555136339930124
0.16,48,0.044510955757041254,0.028234544291105005,1.0,1.0,59,59,24090898.0,408320.30508474575,409600.0,409600.0,408319.4406779661,409600.0,409600.0,409600.0,-1.7554890442429587
0.18,0,0.06141199929918174,0.042483070563523975,1.0,1.0,59,59,23912214.0,405291.76271186443,409600.0,409600.0,405272.6440677966,409600.0,409600.0,409600.0,-1.7385880007008183
0.18,8,0.061446970647350385,0.042521360877522396,1.0,1.0,59,59,23912111.0,405290.0169491525,409600.0,409600.0,405272.6440677966,409600.0,409600.0,409600.0,-1.7385530293526497
0.18,16,0.061499015380909954,0.042578102588385944,1.0,1.0,59,59,23912000.0,405288.13559322036,409600.0,409600.0,405272.6440677966,409600.0,409600.0,409600.0,-1.7385009846190902
0.18,24,0.061533703895588494,0.04261643234690543,1.0,1.0,59,59,23911883.0,405286.1525423729,409600.0,409600.0,405272.6440677966,409600.0,409600.0,409600.0,-1.7384662961044115
0.18,32,0.06156241263526438,0.042649188083676084,1.0,1.0,59,59,23911829.0,405285.23728813557,409600.0,409600.0,405272.6440677966,409600.0,409600.0,409600.0,-1.7384375873647357
