threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,stage2_score
0.22,32,0.08289324311788097,0.05591081658620138,1.0,1.0,59,59,21344305.0,361767.8813559322,402109.0,409550.5,358269.0,402109.0,409550.5,409595.0,0.056344581627946505,0.9973966917572674,0.08289324311323858,0.009444564088090203,0.9907667777367705,0.018710766289878857,0.8746740783492699,0.9968404423380726,0.3937369473167141,0.4553360384432942,0.014714336014284431,-1.717106756882119
0.22,48,0.08301690630681866,0.056025291691485526,1.0,1.0,59,59,21340434.0,361702.27118644066,402109.0,409550.5,358269.0,402109.0,409550.5,409595.0,0.056460801160260254,0.9973909596794958,0.08301690630217336,0.00944792779349823,0.9907391962762402,0.0187173623082029,0.8746740783492699,0.9968404423380726,0.4274097047979299,0.49264367638228196,0.014863553570478463,-1.7169830936931814
0.24,0,0.12784932403375182,0.08833242889576351,1.0,1.0,59,59,17947001.0,304186.4576271186,336216.0,404802.8,298219.3728813559,331260.0,404720.0,406406.0,0.08915926920316984,0.9950507907388396,0.12784932402559906,0.012344973727081958,0.984560949117459,0.02438420470987869,0.8746740783492699,0.9968404423380726,0.10054219049603871,0.1555758886649503,0.028836580199630264,-1.6721506759662481
0.24,8,0.12797406525309565,0.08844874904286547,1.0,1.0,59,59,17945069.0,304153.71186440677,336126.0,404802.8,298219.3728813559,331260.0,404720.0,406406.0,0.0892777599099167,0.9950501555312461,0.12797406524493707,0.01234750512283167,0.9845583223116942,0.024389142071232658,0.8746740783492699,0.9968404423380726,0.16552827464161554,0.23132496673140104,0.029065197219553127,-1.6720259347469044
0.24,16,0.12809717072046217,0.08856183891736591,1.0,1.0,59,59,17942389.0,304108.28813559323,335997.0,404802.8,298219.3728813559,331260.0,404720.0,406406.0,0.08939260754697942,0.9950501555312461,0.12809717071229698,0.012350594878924549,0.9845583223116942,0.02439516943596617,0.8746740783492699,0.9968404423380726,0.19934958480221365,0.2715750585366171,0.02928721991640365,-1.671902829279538
0.24,24,0.12821602549954708,0.0886724434744093,1.0,1.0,59,59,17940405.0,304074.66101694916,335936.0,404802.8,298219.3728813559,331260.0,404720.0,406406.0,0.0895052611633514,0.9950501555312461,0.12821602549137737,0.012353551612305226,0.9845583223116942,0.024400937270668725,0.8746740783492699,0.9968404423380726,0.2211509799590093,0.2980450966913023,0.02951436432245205,-1.671783974500453
0.24,32,0.12831724562593214,0.08875920076829054,1.0,1.0,59,59,17938588.0,304043.86440677964,335882.0,404802.8,298219.3728813559,331260.0,404720.0,406406.0,0.0895930915741195,0.9950501555312461,0.12831724561775718,0.012356227467831816,0.9845583223116942,0.024406157154634022,0.8746740783492699,0.9968404423380726,0.23766724206309292,0.32025307572041906,0.029686250218306245,-1.671682754374068
0.24,48,0.12851840328963027,0.08893991302194963,1.0,1.0,59,59,17934428.0,303973.3559322034,335882.0,404802.8,298219.3728813559,331260.0,404720.0,406406.0,0.08977677386965992,0.9950372046117308,0.1285184032814437,0.012360314766744564,0.9845097264050455,0.024414115394588095,0.8746740783492699,0.9968404423380726,0.2636553009461781,0.35252247608692,0.03003757506579421,-1.6714815967103698
0.26,0,0.222176089059465,0.15832997645269514,1.0,1.0,59,59,11200215.0,189834.15254237287,184609.0,377425.89999999997,178403.93220338982,177356.0,365480.79999999993,389194.0,0.16010632837671882,0.9887976028877831,0.22217608903716027,0.02075548395964852,0.9757414487621835,0.04064635890695905,0.8746740783492699,0.9968404423380726,0.0765659665135799,0.1278810416010694,0.05068093803683498,-1.577823910940535
0.26,8,0.22278331604832255,0.15880130815830076,1.0,1.0,59,59,11191901.0,189693.2372881356,184507.0,377413.0,178403.93220338982,177356.0,365480.79999999993,389194.0,0.1605835303863504,0.9887857483072978,0.22278331602584442,0.020772038639148113,0.975716494107418,0.04067808118291316,0.8746740783492699,0.9968404423380726,0.15894775487660373,0.2180564238433256,0.0511981362116649,-1.5772166839516775
